"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N692DL","1714",13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,13204,1320402,31454,"MCO","Orlando, FL","FL","12","Florida",33,"0730","0741",11.00,11.00,0.00,0,"0700-0759",16.00,"0757","1138",5.00,"1139","1143",4.00,4.00,0.00,0,"1100-1159",0.00,"",0.00,189.00,182.00,161.00,1.00,1310.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N370NB","1715",12953,1295302,31703,"LGA","New York, NY","NY","36","New York",22,13495,1349503,33495,"MSY","New Orleans, LA","LA","22","Louisiana",72,"1630","1625",-5.00,0.00,0.00,-1,"1600-1659",24.00,"1649","1824",5.00,"1856","1829",-27.00,0.00,0.00,-2,"1800-1859",0.00,"",0.00,206.00,184.00,155.00,1.00,1183.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N521US","1716",11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0800","0758",-2.00,0.00,0.00,-1,"0800-0859",14.00,"0812","1242",7.00,"1248","1249",1.00,1.00,0.00,0,"1200-1259",0.00,"",0.00,168.00,171.00,150.00,1.00,1199.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N647DL","1718",13204,1320402,31454,"MCO","Orlando, FL","FL","12","Florida",33,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0830","0827",-3.00,0.00,0.00,-1,"0800-0859",23.00,"0850","0953",10.00,"1012","1003",-9.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,102.00,96.00,63.00,1.00,404.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N617DL","1719",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"1205","1204",-1.00,0.00,0.00,-1,"1200-1259",14.00,"1218","1333",10.00,"1400","1343",-17.00,0.00,0.00,-2,"1400-1459",0.00,"",0.00,295.00,279.00,255.00,1.00,1979.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N345NB","1720",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,"1630","1631",1.00,1.00,0.00,0,"1600-1659",11.00,"1642","1857",7.00,"1903","1904",1.00,1.00,0.00,0,"1900-1959",0.00,"",0.00,93.00,93.00,75.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N959DN","1721",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,"1952","1947",-5.00,0.00,0.00,-1,"1900-1959",26.00,"2013","2223",5.00,"2235","2228",-7.00,0.00,0.00,-1,"2200-2259",0.00,"",0.00,163.00,161.00,130.00,1.00,983.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N997DL","1722",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,10721,1072102,30721,"BOS","Boston, MA","MA","25","Massachusetts",13,"1536","1534",-2.00,0.00,0.00,-1,"1500-1559",26.00,"1600","1726",14.00,"1735","1740",5.00,5.00,0.00,0,"1700-1759",0.00,"",0.00,119.00,126.00,86.00,1.00,632.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N342NW","1723",10721,1072102,30721,"BOS","Boston, MA","MA","25","Massachusetts",13,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,"1435","1430",-5.00,0.00,0.00,-1,"1400-1459",11.00,"1441","1624",5.00,"1639","1629",-10.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,124.00,119.00,103.00,1.00,632.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N989DL","1725",14986,1498603,34986,"SRQ","Sarasota/Bradenton, FL","FL","12","Florida",33,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1455","1450",-5.00,0.00,0.00,-1,"1400-1459",10.00,"1500","1610",3.00,"1631","1613",-18.00,0.00,0.00,-2,"1600-1659",0.00,"",0.00,96.00,83.00,70.00,1.00,444.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N901DE","1727",13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,13244,1324402,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,"1715","1706",-9.00,0.00,0.00,-1,"1700-1759",19.00,"1725","1902",6.00,"1918","1908",-10.00,0.00,0.00,-1,"1900-1959",0.00,"",0.00,123.00,122.00,97.00,1.00,700.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N3758Y","1728",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,"1530","1522",-8.00,0.00,0.00,-1,"1500-1559",12.00,"1534","2305",8.00,"2323","2313",-10.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,293.00,291.00,271.00,1.00,2248.00,9,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N392DA","1729",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,"2025","2023",-2.00,0.00,0.00,-1,"2000-2059",57.00,"2120","2316",5.00,"2321","2321",0.00,0.00,0.00,0,"2300-2359",0.00,"",0.00,356.00,358.00,296.00,1.00,2248.00,9,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N301DQ","1730",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,10994,1099402,30994,"CHS","Charleston, SC","SC","45","South Carolina",37,"1210","1203",-7.00,0.00,0.00,-1,"1200-1259",14.00,"1217","1300",9.00,"1320","1309",-11.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,70.00,66.00,43.00,1.00,259.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N301DQ","1730",10994,1099402,30994,"CHS","Charleston, SC","SC","45","South Carolina",37,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1405","1402",-3.00,0.00,0.00,-1,"1400-1459",21.00,"1423","1507",10.00,"1518","1517",-1.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,73.00,75.00,44.00,1.00,259.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N353NB","1732",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11042,1104202,30647,"CLE","Cleveland, OH","OH","39","Ohio",44,"1415","1440",25.00,25.00,1.00,1,"1400-1459",12.00,"1452","1604",5.00,"1602","1609",7.00,7.00,0.00,0,"1600-1659",0.00,"",0.00,107.00,89.00,72.00,1.00,554.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N353NB","1732",11042,1104202,30647,"CLE","Cleveland, OH","OH","39","Ohio",44,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1638","1654",16.00,16.00,1.00,1,"1600-1659",13.00,"1707","1825",6.00,"1824","1831",7.00,7.00,0.00,0,"1800-1859",0.00,"",0.00,106.00,97.00,78.00,1.00,554.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N353NW","1733",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,14100,1410002,34100,"PHL","Philadelphia, PA","PA","42","Pennsylvania",23,"1741","1738",-3.00,0.00,0.00,-1,"1700-1759",19.00,"1757","1902",9.00,"1930","1911",-19.00,0.00,0.00,-2,"1900-1959",0.00,"",0.00,109.00,93.00,65.00,1.00,453.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N901DE","1734",13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,"1145","1141",-4.00,0.00,0.00,-1,"1100-1159",28.00,"1209","1430",10.00,"1433","1440",7.00,7.00,0.00,0,"1400-1459",0.00,"",0.00,108.00,119.00,81.00,1.00,528.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N757AT","1735",12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,12982,1298202,32982,"LIH","Lihue, HI","HI","15","Hawaii",2,"1445","1443",-2.00,0.00,0.00,-1,"1400-1459",21.00,"1504","1717",3.00,"1734","1720",-14.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,349.00,337.00,313.00,1.00,2615.00,11,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N387DA","1736",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11066,1106602,31066,"CMH","Columbus, OH","OH","39","Ohio",44,"2145","2137",-8.00,0.00,0.00,-1,"2100-2159",12.00,"2149","2252",6.00,"2321","2258",-23.00,0.00,0.00,-2,"2300-2359",0.00,"",0.00,96.00,81.00,63.00,1.00,447.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N910DL","1737",10821,1082103,30852,"BWI","Baltimore, MD","MD","24","Maryland",35,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,"0945","0944",-1.00,0.00,0.00,-1,"0900-0959",18.00,"1002","1107",10.00,"1118","1117",-1.00,0.00,0.00,-1,"1100-1159",0.00,"",0.00,93.00,93.00,65.00,1.00,409.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N971DL","1738",14122,1412202,30198,"PIT","Pittsburgh, PA","PA","42","Pennsylvania",23,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,"0915","0910",-5.00,0.00,0.00,-1,"0900-0959",14.00,"0924","1029",6.00,"1032","1035",3.00,3.00,0.00,0,"1000-1059",0.00,"",0.00,137.00,145.00,125.00,1.00,726.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N936DN","1739",11278,1127802,30852,"DCA","Washington, DC","VA","51","Virginia",38,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1800","1811",11.00,11.00,0.00,0,"1800-1859",20.00,"1831","1951",11.00,"1951","2002",11.00,11.00,0.00,0,"1900-1959",0.00,"",0.00,111.00,111.00,80.00,1.00,547.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N650DL","1740",12889,1288903,32211,"LAS","Las Vegas, NV","NV","32","Nevada",85,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,"1345","1339",-6.00,0.00,0.00,-1,"1300-1359",11.00,"1350","1548",4.00,"1603","1552",-11.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,78.00,73.00,58.00,1.00,368.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N3771K","1741",11193,1119302,33105,"CVG","Cincinnati, OH","KY","21","Kentucky",52,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,"0820","0819",-1.00,0.00,0.00,-1,"0800-0859",10.00,"0829","0934",4.00,"1006","0938",-28.00,0.00,0.00,-2,"1000-1059",0.00,"",0.00,226.00,199.00,185.00,1.00,1450.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N3771K","1741",14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,14057,1405702,34057,"PDX","Portland, OR","OR","41","Oregon",92,"1106","1103",-3.00,0.00,0.00,-1,"1100-1159",13.00,"1116","1144",14.00,"1201","1158",-3.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,115.00,115.00,88.00,1.00,630.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N3747D","1742",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,10693,1069302,30693,"BNA","Nashville, TN","TN","47","Tennessee",54,"2045","2043",-2.00,0.00,0.00,-1,"2000-2059",17.00,"2100","2038",5.00,"2055","2043",-12.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,70.00,60.00,38.00,1.00,214.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N920DL","1743",12478,1247802,31703,"JFK","New York, NY","NY","36","New York",22,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0635","0632",-3.00,0.00,0.00,-1,"0600-0659",18.00,"0650","0835",6.00,"0904","0841",-23.00,0.00,0.00,-2,"0900-0959",0.00,"",0.00,149.00,129.00,105.00,1.00,760.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N917DE","1744",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,11278,1127802,30852,"DCA","Washington, DC","VA","51","Virginia",38,"1015","1009",-6.00,0.00,0.00,-1,"1000-1059",18.00,"1027","1127",4.00,"1142","1131",-11.00,0.00,0.00,-1,"1100-1159",0.00,"",0.00,87.00,82.00,60.00,1.00,405.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N374NW","1745",14893,1489302,33192,"SMF","Sacramento, CA","CA","06","California",91,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,"0830","0827",-3.00,0.00,0.00,-1,"0800-0859",11.00,"0838","1340",3.00,"1355","1343",-12.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,205.00,196.00,182.00,1.00,1517.00,7,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N960DL","1746",13303,1330303,32467,"MIA","Miami, FL","FL","12","Florida",33,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1015","1010",-5.00,0.00,0.00,-1,"1000-1059",15.00,"1025","1150",5.00,"1210","1155",-15.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,115.00,105.00,85.00,1.00,594.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N633DL","1747",12953,1295302,31703,"LGA","New York, NY","NY","36","New York",22,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0900","0854",-6.00,0.00,0.00,-1,"0900-0959",25.00,"0919","1112",9.00,"1139","1121",-18.00,0.00,0.00,-2,"1100-1159",0.00,"",0.00,159.00,147.00,113.00,1.00,762.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N365NW","1748",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,12953,1295302,31703,"LGA","New York, NY","NY","36","New York",22,"0840","0837",-3.00,0.00,0.00,-1,"0800-0859",15.00,"0852","1007",22.00,"1032","1029",-3.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,112.00,112.00,75.00,1.00,502.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N6702","1749",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,14771,1477101,32457,"SFO","San Francisco, CA","CA","06","California",91,"1909","1905",-4.00,0.00,0.00,-1,"1900-1959",21.00,"1926","2117",8.00,"2123","2125",2.00,2.00,0.00,0,"2100-2159",0.00,"",0.00,314.00,320.00,291.00,1.00,2139.00,9,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N6702","1749",14771,1477101,32457,"SFO","San Francisco, CA","CA","06","California",91,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"2240","2241",1.00,1.00,0.00,0,"2200-2259",26.00,"2307","0625",6.00,"0616","0631",15.00,15.00,1.00,1,"0600-0659",0.00,"",0.00,276.00,290.00,258.00,1.00,2139.00,9,0.00,0.00,15.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N910DE","1752",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,14685,1468502,34685,"SAV","Savannah, GA","GA","13","Georgia",34,"1105","1102",-3.00,0.00,0.00,-1,"1100-1159",20.00,"1122","1158",7.00,"1207","1205",-2.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,62.00,63.00,36.00,1.00,214.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N910DE","1752",14685,1468502,34685,"SAV","Savannah, GA","GA","13","Georgia",34,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1300","1259",-1.00,0.00,0.00,-1,"1300-1359",24.00,"1323","1406",15.00,"1411","1421",10.00,10.00,0.00,0,"1400-1459",0.00,"",0.00,71.00,82.00,43.00,1.00,214.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N533US","1753",13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,"1115","1255",100.00,100.00,1.00,6,"1100-1159",11.00,"1306","1403",6.00,"1248","1409",81.00,81.00,1.00,5,"1200-1259",0.00,"",0.00,213.00,194.00,177.00,1.00,1399.00,6,81.00,0.00,0.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N699DL","1755",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12892,1289203,32575,"LAX","Los Angeles, CA","CA","06","California",91,"1205","1202",-3.00,0.00,0.00,-1,"1200-1259",19.00,"1221","1335",9.00,"1352","1344",-8.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,287.00,282.00,254.00,1.00,1947.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N987DL","1756",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,13360,1336003,33360,"MLB","Melbourne, FL","FL","12","Florida",33,"2051","2050",-1.00,0.00,0.00,-1,"2000-2059",20.00,"2110","2216",4.00,"2224","2220",-4.00,0.00,0.00,-1,"2200-2259",0.00,"",0.00,93.00,90.00,66.00,1.00,442.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N623DL","1757",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,14908,1490803,32575,"SNA","Santa Ana, CA","CA","06","California",91,"0939","0941",2.00,2.00,0.00,0,"0900-0959",14.00,"0955","1100",4.00,"1123","1104",-19.00,0.00,0.00,-2,"1100-1159",0.00,"",0.00,284.00,263.00,245.00,1.00,1919.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N366NB","1758",10994,1099402,30994,"CHS","Charleston, SC","SC","45","South Carolina",37,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0530","0528",-2.00,0.00,0.00,-1,"0001-0559",12.00,"0540","0628",6.00,"0635","0634",-1.00,0.00,0.00,-1,"0600-0659",0.00,"",0.00,65.00,66.00,48.00,1.00,259.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N944DN","1759",12339,1233904,32337,"IND","Indianapolis, IN","IN","18","Indiana",42,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0830","0824",-6.00,0.00,0.00,-1,"0800-0859",21.00,"0845","0950",8.00,"1004","0958",-6.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,94.00,94.00,65.00,1.00,432.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N967DL","1761",10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,14100,1410002,34100,"PHL","Philadelphia, PA","PA","42","Pennsylvania",23,"1244","1245",1.00,1.00,0.00,0,"1200-1259",16.00,"1301","1448",10.00,"1449","1458",9.00,9.00,0.00,0,"1400-1459",0.00,"",0.00,125.00,133.00,107.00,1.00,666.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2013,2,5,18,6,2013-05-18,"DL",19790,"DL","N967DL","1761",14100,1410002,34100,"PHL","Philadelphia, PA","PA","42","Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1530","1534",4.00,4.00,0.00,0,"1500-1559",19.00,"1553","1727",6.00,"1741","1733",-8.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,131.00,119.00,94.00,1.00,666.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
